%	tw
%	percent
大英县	ning
大英县	day
大英联合王国	kingdom
大英联合王国	unit
大茴香	chines
大茴香	star
大茴香	anis
大茴香子	anise
大草原	prairi
大草原	savanna
大草鹛	giant
大草鹛	speci
大草鹛	chines
大草鹛	babax
大草鹛	waddelli
大草鹛	bird
大草莺	graminicola
大草莺	striatu
大草莺	speci
大草莺	chines
大草莺	bird
大草莺	grassbird
大荔	counti
大荔	shaanxi
大荔	dali
大荔	wei
大荔	nan
大荔	weinan
大荔县	counti
大荔县	shaanxi
大荔县	dali
大荔县	wei
大荔县	nan
大荔县	weinan
大菱鲆	turbot
大叶性肺炎	pneumonia
大叶性肺炎	lobar
大苇莺	great
大苇莺	arundinaceu
大苇莺	speci
大苇莺	chines
大苇莺	warbler
大苇莺	reed
大苇莺	acrocephalu
大苇莺	bird
大蒜	garlic
大盖帽	servic
大盖帽	cap
大盖帽	visor
大盖帽	peak
大葱	chines
大葱	leek
大葱	onion
大萧条	depress
大萧条	great
大萧条	c
大藏经	hai
大藏经	tripitaka
大藏经	yin
大藏经	tablet
大藏经	hous
大藏经	wooden
大藏经	buddhist
大藏经	carv
大藏经	si
大藏经	provinc
大藏经	koreana
大藏经	korea
大藏经	haeinsa
大藏经	gyeongsang
大藏经	scriptur
大藏经	south
大萝卜	see
大萝卜	luo
大萝卜	bo
大萝卜	bai
大虎头蜂	mandarinia
大虎头蜂	giant
大虎头蜂	vespa
大虎头蜂	asian
大虎头蜂	hornet
大处着眼	pictur
大处着眼	handl
大处着眼	big
大处着眼	detail
大处着眼	idiom
大处着眼	view
大处着眼，小处着手	pictur
大处着眼，小处着手	handl
大处着眼，小处着手	big
大处着眼，小处着手	detail
大处着眼，小处着手	idiom
大处着眼，小处着手	view
大号	name
大号	etc
大号	number
大号	tuba
大号	two
大号	defec
大号	cloth
大号	coll
大号	larg
大号	print
大号	polit
大号	size
大蛇丸	hero
大蛇丸	folktal
大蛇丸	japanes
大蛇丸	orochimaru
大蛇丸	charact
大蛇丸	naruto
大蛇丸	manga
大蛇丸	seri
大虾	expert
大虾	whiz
大虾	prawn
大虾	slang
大虾	internet
大融炉	pot
大融炉	melt
大虫	tiger
大蝾螈	chines
大蝾螈	andria
大蝾螈	giant
大蝾螈	davidianu
大蝾螈	salamand
大行其道	popular
大行其道	rampant
大街	main
大街	tiao
大街	street
大街	cl
大街小巷	everywher
大街小巷	great
大街小巷	citi
大街小巷	alley
大街小巷	idiom
大街小巷	street
大街小巷	small
大卫	name
大卫	loui
大卫	french
大卫	david
大卫	jacqu
大卫	neoclass
大卫	painter
大卫・米利班德	politician
大卫・米利班德	uk
大卫・米利班德	miliband
大卫・米利班德	david
大卫・艾登堡	life
大卫・艾登堡	de
大卫・艾登堡	sheng
大卫・艾登堡	naturalist
大卫・艾登堡	shang
大卫・艾登堡	author
大卫・艾登堡	attenborough
大卫・艾登堡	british
大卫・艾登堡	david
大卫・艾登堡	broadcast
大卫・艾登堡	wu
大卫・艾登堡	qiu
大卫・艾登堡	earth
大卫・艾登堡	di
大卫营和约	israel
大卫营和约	carter
大卫营和约	egypt
大卫营和约	camp
大卫营和约	broker
大卫营和约	agreement
大卫营和约	jimmi
大卫营和约	presid
大卫营和约	david
大衣	cl
大衣	overcoat
大衣	cloak
大衣	jian
大衣	topcoat
大袋子	sack
大裂谷	rift
大裂谷	great
大裂谷	valley
大西国	atlanti
大西庇阿	statesman
大西庇阿	bc
大西庇阿	gener
大西庇阿	africanu
大西庇阿	roman
大西庇阿	scipio
大西洋	atlant
大西洋	ocean
大西洋中脊	ridg
大西洋中脊	atlant
大西洋中脊	mid
大西洋中脊	ocean
大西洋国	dynasti
大西洋国	qing
大西洋国	portug
大西洋国	histor
大西洋国	name
大西洋洋中脊	ridg
大西洋洋中脊	atlant
大西洋洋中脊	mid
大西洋洋中脊	ocean
大要	abstract
大要	main
大要	gist
大要	point
大规模	extens
大规模	scale
大规模	larg
大规模	broad
大规模	wide
大规模杀伤性武器	weapon
大规模杀伤性武器	mass
大规模杀伤性武器	destruct
大观	qing
大观	anhui
大观	district
大观	citi
大观	daguan
大观	anq
大观	shi
大观区	qing
大观区	anhui
大观区	district
大观区	citi
大观区	daguan
大观区	anq
大观区	shi
大观园	prospect
大观园	garden
大观园	chamber
大观园	grand
大观园	dream
大观园	red
大观园	view
大角星	star
大角星	fu
大角星	bo
大角星	mu
大角星	brightest
大角星	constel
大角星	arcturu
大角星	te
大角星	zuo
大解	defec
大解	bowel
大解	empti
大解	one
大言	exagger
大言	boast
大言不惭	shamelessli
大言不惭	talk
大言不惭	boast
大言不惭	big
大计	audit
大计	scale
大计	last
大计	big
大计	annual
大计	paramount
大计	nation
大计	project
大计	program
大计	larg
大计	import
大计	think
大话骰	game
大话骰	liar
大话骰	dice
大调	major
大调	music
大调	key
大谈	yak
大谈	harangu
大谈特谈	talk
大谈特谈	keep
大谣	high
大谣	profil
大谣	microblog
大谣	rumormong
大谣	esp
大变	huge
大变	chang
大豆	soybean
大丰	counti
大丰	jiangsu
大丰	level
大丰	yancheng
大丰	citi
大丰	yan
大丰	dafeng
大丰	cheng
大丰市	counti
大丰市	jiangsu
大丰市	level
大丰市	yancheng
大丰市	citi
大丰市	yan
大丰市	dafeng
大丰市	cheng
大象	zhi
大象	eleph
大象	cl
大费周章	great
大费周章	pain
大费周章	troubl
大费周章	take
大费周章	lot
大费周章	go
大卖场	like
大卖场	self
大卖场	warehous
大卖场	hypermarket
大卖场	larg
大卖场	retail
大卖场	servic
大卖场	store
大贱卖	sell
大贱卖	big
大贱卖	discount
大赦	amnesti
大赦	gener
大赦	pardon
大赦国际	amnesti
大赦国际	intern
大起大落	coaster
大起大落	idiom
大起大落	price
大起大落	up
大起大落	down
大起大落	etc
大起大落	signific
大起大落	rapidli
大起大落	roller
大起大落	fluctuat
大起大落	volatil
大起大落	market
大足	counti
大足	dazu
大足	suburban
大足	municip
大足	sichuan
大足	formerli
大足	chongq
大足县	counti
大足县	dazu
大足县	suburban
大足县	municip
大足县	sichuan
大足县	formerli
大足县	chongq
大跌	larg
大跌	fall
大跌市	great
大跌市	crash
大跌市	market
大跌市	fall
大路	avenu
大路	tiao
大路	cl
大路货	good
大路货	stapl
大踏步	step
大踏步	big
大踏步	giant
大踏步	fig
大踏步	stride
大跃进	misguid
大跃进	great
大跃进	million
大跃进	attempt
大跃进	polici
大跃进	modern
大跃进	econom
大跃进	economi
大跃进	caus
大跃进	devast
大跃进	leap
大跃进	death
大跃进	china
大跃进	result
大跃进	forward
大跃进	famin
大跃进	mao
大军	forc
大军	main
大军	armi
大军区	militari
大军区	region
大军区	pla
大轴戏	item
大轴戏	program
大轴戏	last
大轴戏	theater
大辟	sentenc
大辟	death
大辟	punish
大辟	crime
大农场	ranch
大通	counti
大通	xi
大通	anhui
大通	datong
大通	district
大通	qinghai
大通	tu
大通	nan
大通	hui
大通	xine
大通	citi
大通	ning
大通	autonom
大通	shi
大通	huainan
大通	huai
大通区	anhui
大通区	datong
大通区	district
大通区	nan
大通区	citi
大通区	shi
大通区	huainan
大通区	huai
大通回族土族自治县	counti
大通回族土族自治县	xi
大通回族土族自治县	datong
大通回族土族自治县	xine
大通回族土族自治县	tu
大通回族土族自治县	qinghai
大通回族土族自治县	hui
大通回族土族自治县	ning
大通回族土族自治县	autonom
大通县	counti
大通县	xi
大通县	datong
大通县	xine
大通县	tu
大通县	qinghai
大通县	hui
大通县	ning
大通县	autonom
大连	dalian
大连	provinc
大连	subprovinci
大连	citi
大连	northeast
大连	china
大连	liaon
大连外国语大学	univers
大连外国语大学	dalian
大连外国语大学	languag
大连外国语大学	foreign
大连市	dalian
大连市	provinc
大连市	subprovinci
大连市	citi
大连市	northeast
大连市	china
大连市	liaon
大连理工大学	univers
大连理工大学	dalian
大连理工大学	technolog
大进大出	import
大进大出	export
大进大出	scale
大进大出	larg
大运	canal
大运	mandat
大运	heaven
大运	built
大运	bc
大运	yun
大运	written
大运	beij
大运	da
大运	start
大运	hangzhou
大运	km
大运	grand
大运	usual
大运河	canal
大运河	built
大运河	bc
大运河	beij
大运河	start
大运河	hangzhou
大运河	km
大运河	grand
大过	seriou
大过	major
大过	demerit
大过	mistak
大道	avenu
大道	main
大道	street
大道理	major
大道理	bombast
大道理	gener
大道理	talk
大道理	truth
大道理	reproof
大道理	principl
大道理	sermon
大选	gener
大选	elect
大邑	counti
大邑	chengdu
大邑	sichuan
大邑	cheng
大邑	dayi
大邑	du
大邑县	counti
大邑县	chengdu
大邑县	sichuan
大邑县	cheng
大邑县	dayi
大邑县	du
大邱	east
大邱	capit
大邱	qing
大邱	north
大邱	metropolitan
大邱	provinc
大邱	shang
大邱	dao
大邱	citi
大邱	gyeongsang
大邱	daegu
大邱	bei
大邱	korea
大邱	south
大邱市	east
大邱市	capit
大邱市	qing
大邱市	north
大邱市	metropolitan
大邱市	provinc
大邱市	shang
大邱市	dao
大邱市	citi
大邱市	gyeongsang
大邱市	daegu
大邱市	bei
大邱市	korea
大邱市	south
大邱广域市	east
大邱广域市	capit
大邱广域市	qing
大邱广域市	north
大邱广域市	metropolitan
大邱广域市	provinc
大邱广域市	shang
大邱广域市	dao
大邱广域市	citi
大邱广域市	gyeongsang
大邱广域市	daegu
大邱广域市	bei
大邱广域市	korea
大邱广域市	south
大部	major
大部	sth
大部分	major
大部分	part
大部分	larg
大部分	greater
大部制	streamlin
大部制	function
大部制	depart
大部制	reform
大部制	govern
大部制	system
大部制	aim
大部制	ministri
大部制	super
大都	capit
大都	modern
大都	beij
大都	china
大都	dadu
大都	yuan
大都	day
大都	dynasti
大都	pr
大都	da
大都	also
大都	part
大都	du
大都	whole
大都	part
大都	whole
大都	metropolitan
大都市	metropoli
大都市	citi
大都市	larg
大都市	megac
大都市地区	metropolitan
大都市地区	area
大都会	metropolitan
大醇小疵	despit
大醇小疵	great
大醇小疵	blemish
大醇小疵	diamond
大醇小疵	rough
大醇小疵	minor
大里	counti
大里	taichung
大里	taiwan
大里	zhong
大里	dali
大里	citi
大里	xian
大里	tali
大里	tai
大里市	counti
大里市	taichung
大里市	taiwan
大里市	zhong
大里市	dali
大里市	citi
大里市	xian
大里市	tali
大里市	tai
大量	great
大量	magnanim
大量	numer
大量	gener
大量	quantiti
大量	bulk
大量	amount
大量	larg
大量杀伤武器	weapon
大量杀伤武器	mass
大量杀伤武器	destruct
大量生产	manufactur
大量生产	bulk
大量生产	product
大量生产	mass
大金背啄木鸟	greater
大金背啄木鸟	speci
大金背啄木鸟	chines
大金背啄木鸟	bird
大金背啄木鸟	chrysocolapt
大金背啄木鸟	flameback
大金背啄木鸟	lucidu
大釜	cauldron
大钢琴	piano
大钢琴	grand
大锤	sledg
大钱	e
大钱	g
大钱	money
大钱	sum
大钱	bribe
大钱	high
大钱	denomin
大钱	lot
大钱	big
大钱	coin
大钱	banknot
大错	blunder
大错特错	idiom
大错特错	mistaken
大错特错	grave
大锅	big
大锅	cauldron
大锅	wok
大锅饭	feed
大锅饭	institut
大锅饭	commun
大锅饭	egalitarian
大锅饭	big
大锅饭	equal
大锅饭	lit
大锅饭	fig
大锅饭	rice
大锅饭	everyon
大锅饭	pan
大锅饭	treatment
大键琴	harpsichord
大镰刀	scyth
大长今	dae
大长今	korean
大长今	drama
大长今	kum
大长今	chang
大长今	gm
大长嘴地鸫	thrush
大长嘴地鸫	speci
大长嘴地鸫	chines
大长嘴地鸫	bill
大长嘴地鸫	monticola
大长嘴地鸫	long
大长嘴地鸫	zoothera
大长嘴地鸫	bird
大门	entranc
大门	door
大门	influenti
大门	larg
大门	famili
大门	gate
大开	wide
大开	open
大开斋	see
大开斋	jie
大开斋	zhai
大开斋	kai
大关	critic
大关	reach
大关	point
大关县	counti
大关县	tong
大关县	zhao
大关县	yunnan
大关县	daguan
大关县	zhaotong
大阪	citi
大阪	saka
大阪	prefectur
大阪	japan
大阪府	saka
大阪府	prefectur
大阮	lower
大阮	like
大阮	zhongruan
大阮	rang
大阮	pipa
大阮	daruan
大阮	lute
大阮	bigger
大阮	bass
大阿姨	sister
大阿姨	aunti
大阿姨	eldest
大阿姨	famili
大阿姨	mother
大限	alloc
大限	limit
大限	maximum
大限	lifespan
大限	one
大限到来	die
大限到来	alloc
大限到来	accomplish
大限到来	lifespan
大限到来	one
大限临头	life
大限临头	end
大限临头	one
大限临头	idiom
大限临头	foot
大限临头	face
大限临头	grave
大院	great
大院	institut
大院	surround
大院	courtyard
大院	build
大院	compound
大院	mani
大陪审团	juri
大陪审团	grand
大陆	china
大陆	mainland
大陆	prc
大陆	refer
大陆	ge
大陆	contin
大陆	mainland
大陆	kuai
大陆	cl
大陆坡	slope
大陆坡	shelf
大陆坡	boundari
大陆坡	continent
大陆块	plate
大陆块	continent
大陆块	geolog
大陆性	continent
大陆性气候	continent
大陆性气候	climat
大陆架	shelf
大陆架	continent
大陆漂移	drift
大陆漂移	continent
大陆话	chines
大陆话	mainland
大陆话	languag
大队	product
大队	group
大队	militari
大队	bodi
大队	larg
大队	brigad
大只	big
大雁	wild
大雁	zhi
大雁	goos
大雁	cl
大雁塔	wild
大雁塔	pagoda
大雁塔	giant
大雁塔	xi
大雁塔	goos
大雄	great
大雄	hero
大雄	imag
大雄	buddhist
大雄	templ
大雄	main
大雄宝殿	great
大雄宝殿	strength
大雄宝殿	xiong
大雄宝殿	imag
大雄宝殿	buddhist
大雄宝殿	templ
大雄宝殿	vener
大雄宝殿	contain
大雄宝殿	main
大雄宝殿	da
大雄宝殿	hall
大雅	counti
大雅	taichung
大雅	taiwan
大雅	zhong
大雅	xian
大雅	taya
大雅	township
大雅	tai
大雅	song
大雅	three
大雅	one
大雅	divis
大雅	book
大雅	main
大雅乡	counti
大雅乡	taichung
大雅乡	taiwan
大雅乡	zhong
大雅乡	xian
大雅乡	taya
大雅乡	township
大雅乡	tai
大杂烩	pourri
大杂烩	mix
大杂烩	pot
大杂烩	mash
大杂烩	mish
大杂院	mani
大杂院	live
大杂院	togeth
大杂院	famili
大杂院	compound
大难	great
大难	catastroph
大难不死	escap
大难不死	calam
大难不死，必有后福	great
大难不死，必有后福	good
大难不死，必有后福	fortun
大难不死，必有后福	bound
大难不死，必有后福	surviv
大难不死，必有后福	disast
大难不死，必有后福	proverb
大难不死，必有后福	one
大雨	heavi
大雨	chang
大雨	rain
大雨	cl
大雨如注	bucket
大雨如注	rain
大雨如注	pour
大雪	great
大雪	th
大雪	daxu
大雪	term
大雪	snow
大雪	solar
大雪	decemb
大雪	st
大雾	thick
大雾	fog
大青山	provinc
大青山	mountain
大青山	heilongjiang
大革命	great
大革命	revolut
大韩帝国	annex
大韩帝国	joseon
大韩帝国	empir
大韩帝国	fall
大韩帝国	japan
大韩帝国	korean
大韩帝国	dynasti
大韩民国	republ
大韩民国	korea
大韩民国	south
大韩航空	main
大韩航空	air
大韩航空	korea
大韩航空	korean
大韩航空	airlin
大韩航空	south
大项	item
大项	program
大项	main
大头目	boss
大头贴	photo
大头贴	sticker
大头贴	booth
大头钉	push
大头钉	tack
大头钉	pin
大头钉	thumbtack
大题小作	fig
大题小作	cut
大题小作	treat
大题小作	question
大题小作	brief
大题小作	long
大题小作	matter
大题小作	stori
大题小作	short
大题小作	treatment
大题小作	import
大题小作	complic
大题小作	minor
大题小作	subject
大愿地藏菩萨	great
大愿地藏菩萨	also
大愿地藏菩萨	k
大愿地藏菩萨	treasuri
大愿地藏菩萨	soul
大愿地藏菩萨	accept
大愿地藏菩萨	bodhi
大愿地藏菩萨	vow
大愿地藏菩萨	itigarbha
大愿地藏菩萨	translat
大愿地藏菩萨	earth
大愿地藏菩萨	save
大愿地藏菩萨	bodhisattva
大愿地藏菩萨	store
大愿地藏菩萨	womb
大类	categori
大类	main
大类	type
大类	class
大显神通	remark
大显神通	full
大显神通	prowess
大显神通	give
大显神通	brilliant
大显神通	play
大显神通	one
大显神通	abil
大显神通	skill
大显神通	display
大显身手	idiom
大显身手	capabl
大显身手	one
大显身手	display
大显身手	fulli
大风	gale
大风	chang
大风	cl
大饱口福	good
大饱口福	fill
大饱口福	meal
大饱口福	eat
大饱口福	one
大饱眼福	eye
大饱眼福	feast
大饱眼福	one
大饼	flat
大饼	larg
大饼	bread
大餐	great
大餐	meal
大餐	banquet
大余	counti
大余	dayu
大余	ganzhou
大余	jiangxi
大余县	counti
大余县	dayu
大余县	ganzhou
大余县	jiangxi
大马	malaysia
大马哈鱼	chum
大马哈鱼	salmon
大马士革	damascu
大马士革	capit
大马士革	syria
大马士革李	damson
大马士革李	fruit
大驾	chariot
大驾	imperi
大惊	great
大惊	alarm
大惊失色	turn
大惊失色	pale
大惊失色	fright
大惊失色	idiom
大惊小怪	much
大惊小怪	fuss
大惊小怪	noth
大体	term
大体	less
大体	gener
大体	basic
大体	rough
大体	whole
大体上	gener
大体上	overal
大体上	term
大闹	caus
大闹	amok
大闹	run
大闹	havoc
大闹天宫	king
大闹天宫	heaven
大闹天宫	monkey
大闹天宫	wu
大闹天宫	sun
大闹天宫	wreak
大闹天宫	havoc
大闹天宫	kong
大闹天宫	stori
大闹天宫	novel
大闹天宫	west
大闹天宫	wukong
大闹天宫	journey
大鱼大肉	meat
大鱼大肉	gener
大鱼大肉	meal
大鱼大肉	lavish
大鱼大肉	amount
大鱼大肉	dish
大鱼大肉	fish
大鲵	giant
大鲵	japonicu
大鲵	salamand
大鲵	andria
大鲽鱼	fish
大鲽鱼	turbot
大鳞大马哈鱼	ma
大鳞大马哈鱼	lin
大鳞大马哈鱼	da
大鳞大马哈鱼	see
大鳞大马哈鱼	ha
大鳞大马哈鱼	yu
大鳞大麻哈鱼	king
大鳞大麻哈鱼	chinook
大鳞大麻哈鱼	salmon
大鳄	major
大鳄	shot
大鳄	esp
大鳄	big
大鳄	top
大鳄	boss
大鳄	lit
大鳄	figur
大鳄	fig
大鳄	crocodil
大鳄	crimin
大凤头燕鸥	tern
大凤头燕鸥	greater
大凤头燕鸥	speci
大凤头燕鸥	chines
大凤头燕鸥	bergii
大凤头燕鸥	thalasseu
大凤头燕鸥	crest
大凤头燕鸥	bird
大鸣大放	view
大鸣大放	prc
大鸣大放	free
大鸣大放	air
大鸣大放运动	see
大鸣大放运动	yun
大鸣大放运动	hua
大鸣大放运动	dong
大鸣大放运动	bai
大鸨	oti
大鸨	great
大鸨	tarda
大鸨	speci
大鸨	chines
大鸨	bustard
大鸨	bird
大鸿胪	qing
大鸿胪	minist
大鸿胪	imperi
大鸿胪	one
大鸿胪	herald
大鸿胪	jiu
大鸿胪	nine
大鸿胪	grand
大鸿胪	china
大鹃䴗	speci
大鹃䴗	chines
大鹃䴗	macei
大鹃䴗	larg
大鹃䴗	coracina
大鹃䴗	bird
大鹃䴗	cuckooshrik
大鵟	speci
大鵟	chines
大鵟	buteo
大鵟	buzzard
大鵟	hemilasiu
大鵟	upland
大鵟	bird
大鹏	mythic
大鹏	roc
大鹏	prey
大鹏	bird
大鹏鸟	mythic
大鹏鸟	roc
大鹏鸟	prey
大鹏鸟	bird
大鹿	moos
大丽花	dahlia
大麦	barley
大麦克	mcdonald
大麦克	big
大麦克	mac
大麦克	tw
大麦克	hamburg
大麦克指数	ba
大麦克指数	han
大麦克指数	ju
大麦克指数	wu
大麦克指数	see
大麦克指数	zhi
大麦克指数	bao
大麦克指数	shu
大麦地	develop
大麦地	name
大麦地	conjectur
大麦地	chines
大麦地	carv
大麦地	ningxia
大麦地	place
大麦地	rock
大麦地	charact
大麦地	stage
大麦町	breed
大麦町	dalmatian
大麦町	dog
大麻	cannabi
大麻	hemp
大麻	sativa
大麻	marijuana
大麻哈鱼	yu
大麻哈鱼	see
大麻哈鱼	ha
大麻哈鱼	ma
大麻哈鱼	da
大麻里	counti
大麻里	taiwan
大麻里	ma
大麻里	xian
大麻里	tamali
大麻里	taimali
大麻里	li
大麻里	southeast
大麻里	dong
大麻里	taitung
大麻里	township
大麻里	damali
大麻里	tai
大麻里乡	counti
大麻里乡	taiwan
大麻里乡	ma
大麻里乡	xian
大麻里乡	tamali
大麻里乡	taimali
大麻里乡	li
大麻里乡	southeast
大麻里乡	dong
大麻里乡	taitung
大麻里乡	township
大麻里乡	damali
大麻里乡	tai
大麻鳽	stellari
大麻鳽	bittern
大麻鳽	chines
大麻鳽	speci
大麻鳽	botauru
大麻鳽	eurasian
大麻鳽	bird
大黄	botani
大黄	rhubarb
大黄冠啄木鸟	greater
大黄冠啄木鸟	speci
大黄冠啄木鸟	chines
大黄冠啄木鸟	yellownap
大黄冠啄木鸟	flavinucha
大黄冠啄木鸟	bird
大黄冠啄木鸟	chrysophlegma
大黄蜂	bumblebe
大黄鱼	crocein
大黄鱼	cantones
大黄鱼	pseudosciaena
大黄鱼	fish
大黄鱼	crocea
大黄鱼	cook
大黄鱼	croaker
大黄鱼	popular
大鼓	big
大鼓	drum
大鼓	bass
大鼠	rat
大斋	food
大斋	abstain
大斋	fast
大斋期	christian
大斋期	period
大斋期	day
大斋期	lent
大斋期	easter
大斋期	forti
大斋节	great
大斋节	christian
大斋节	fast
大斋节	lent
大龄	school
大龄	group
大龄	older
大龄	etc
大龄	marriag
大龄	averag
大龄青年	older
大龄青年	peopl
大龄青年	young
大龄青年	late
大龄青年	still
大龄青年	unmarri
天	heaven
天	sky
天	day
天上	heavenli
天上	celesti
天上下刀子	even
天上下刀子	crumbl
天上下刀子	sky
天上下刀子	rain
天上下刀子	lit
天上下刀子	idiom
天上下刀子	knive
天上下刀子	fig
天下	land
天下	realm
天下	rule
天下	heaven
天下	china
天下	world
天下	whole
天下大乱	countri
天下大乱	whole
天下大乱	rebellion
天下太平	world
天下太平	prosper
天下太平	whole
天下太平	peac
天下太平	idiom
天下没有不散的宴席	xia
天下没有不散的宴席	xi
天下没有不散的宴席	san
天下没有不散的宴席	de
天下没有不散的宴席	mei
天下没有不散的宴席	tian
天下没有不散的宴席	bu
天下没有不散的宴席	see
天下没有不散的宴席	yan
天下没有不散的筵席	good
天下没有不散的筵席	end
天下没有不散的筵席	idiom
天下没有不散的筵席	thing
天下没有不散的筵席	come
天下没有不散的筵席	must
天下无难事，只怕有心人	set
天下无难事，只怕有心人	mind
天下无难事，只怕有心人	lit
天下无难事，只怕有心人	idiom
天下无难事，只怕有心人	earth
天下无难事，只怕有心人	noth
天下无难事，只怕有心人	difficult
天下第一	one
天下第一	countri
天下第一	heaven
天下第一	number
天下第一	first
天下兴亡，匹夫有责	societi
天下兴亡，匹夫有责	prosper
天下兴亡，匹夫有责	rise
天下兴亡，匹夫有责	bear
天下兴亡，匹夫有责	nation
天下兴亡，匹夫有责	idiom
天下兴亡，匹夫有责	fall
天下兴亡，匹夫有责	respons
天下兴亡，匹夫有责	everyon
天下兴亡，匹夫有责	concern
天不怕地不怕	heaven
天不怕地不怕	fearless
天不怕地不怕	idiom
天不怕地不怕	earth
天不怕地不怕	fear
天不怕地不怕	noth
天主	catholic
天主	zhu
天主	jiao
天主	god
天主	tian
天主	abbr
天主教	catholic
天主教徒	follow
天主教徒	cathol
天主教徒	catholic
天主教会	cathol
天主教会	church
天主的羔羊	lamb
天主的羔羊	god
天井	veranda
天井	point
天井	courtyard
天井	atrium
天井	acupunctur
天井	tb
天井	patio
天亮	dawn
天亮	daybreak
天人	heaven
天人	celesti
天人	man
天人合一	heaven
天人合一	natur
天人合一	one
天人合一	theori
天人合一	part
天人合一	integr
天人合一	human
天人合一	man
天人感应	heaven
天人感应	han
天人感应	interact
天人感应	doctrin
天人感应	mankind
天人感应	dynasti
天仙	goddess
天仙	woman
天仙	esp
天仙	fairi
天仙	femal
天仙	immort
天仙	fig
天仙	beauti
天仙	deiti
天份	tian
天份	fen
天份	variant
天低吴楚，眼空无物	eye
天低吴楚，眼空无物	far
天低吴楚，眼空无物	sky
天低吴楚，眼空无物	hang
天低吴楚，眼空无物	empti
天低吴楚，眼空无物	yangtz
天低吴楚，眼空无物	idiom
天低吴楚，眼空无物	see
天低吴楚，眼空无物	low
天低吴楚，眼空无物	horizon
天低吴楚，眼空无物	broad
天低吴楚，眼空无物	noth
天佑吾人基业	annuit
天佑吾人基业	coepti
天作之合	idiom
天作之合	made
天作之合	heaven
天作之合	match
天使	angel
天使报喜节	annunci
天使报喜节	march
天使报喜节	ladi
天使报喜节	festiv
天使报喜节	th
天使报喜节	christian
天使报喜节	day
天候	weather
天伦	ethic
天伦	relat
天伦	famili
天伦	bond
天伦之乐	joy
天伦之乐	domest
天伦之乐	love
天伦之乐	famili
天伦之乐	bliss
天价	high
天价	extrem
天价	price
天价	sky
天价	expens
天元区	citi
天元区	zhuzhou
天元区	tianyuan
天元区	hunan
天元区	district
天儿	weather
天兔座	lepu
天兔座	constel
天全	counti
天全	ya
天全	tianquan
天全	sichuan
天全县	counti
天全县	ya
天全县	tianquan
天全县	sichuan
天公	lord
天公	heaven
天公不作美	idiom
天公不作美	bad
天公不作美	weather
天公不作美	cooper
天公地道	absolut
天公地道	reason
天公地道	equit
天公地道	fair
天公地道	idiom
天兵天将	superior
天兵天将	celesti
天兵天将	forc
天兵天将	gener
天兵天将	idiom
天兵天将	troop
天兵天将	fig
天冬氨酸	aspart
天冬氨酸	acid
天冬氨酸	asp
天冬氨酸	amino
天冬苯丙二肽酯	c
天冬苯丙二肽酯	h
天冬苯丙二肽酯	sweeten
天冬苯丙二肽酯	o
天冬苯丙二肽酯	n
天冬苯丙二肽酯	aspartam
天冬苯丙二肽酯	artifici
天冬酰胺	asparagin
天冬酰胺	acid
天冬酰胺	asn
天冬酰胺	amino
天冷	cold
天冷	weather
天分	natur
天分	talent
天分	gift
天前配	mate
天前配	heaven
天前配	soul
天前配	match
天南地北	place
天南地北	distant
天南地北	talk
天南地北	countri
天南海北	tian
天南海北	see
天南海北	bei
天南海北	nan
天南海北	di
天台	counti
天台	tiantai
天台	zhou
天台	buddhism
天台	mt
天台	near
天台	zhejiang
天台	shaox
天台	taizhou
天台	tai
天台	center
天台宗	school
天台宗	tiantai
天台宗	buddhism
天台山	xing
天台山	tiantai
天台山	buddhism
天台山	tai
天台山	tian
天台山	mt
天台山	near
天台山	zhejiang
天台山	shaox
天台山	zong
天台山	shao
天台山	center
天台县	counti
天台县	tiantai
天台县	zhou
天台县	zhejiang
天台县	taizhou
天台县	tai
天各一方	far
天各一方	live
天各一方	friend
天各一方	rel
天各一方	apart
天后	goddess
天后	heaven
天后	ma
天后	name
天后	area
天后	mtr
天后	anoth
天后	station
天后	hong
天后	kong
天后	empress
天后	tin
天后	matsu
天后	zu
天后	hau
天后	around
天后站	hong
天后站	district
天后站	eastern
天后站	mtr
天后站	island
天后站	kong
天后站	tin
天后站	station
天后站	hau
天呀	good
天呀	heaven
天命	mandat
天命	life
天命	heaven
天命	span
天命	fate
天命	one
天命	destini
天哪	graciou
天哪	sake
天哪	good
天国	kingdom
天国	heaven
天地	heaven
天地	world
天地	activ
天地	field
天地	scope
天地	earth
天地悬隔	wide
天地悬隔	differ
天地悬隔	heaven
天地悬隔	gulf
天地悬隔	lit
天地悬隔	idiom
天地悬隔	opinion
天地悬隔	earth
天地会	chines
天地会	tiandihui
天地会	organ
天地会	fratern
天地玄黄	zi
天地玄黄	qian
天地玄黄	thousand
天地玄黄	classic
天地玄黄	wen
天地玄黄	charact
天地玄黄	line
天地玄黄	first
天地良心	honesti
天地良心	truth
天地良心	tell
天城文	devanagari
天城文	alphabet
天城文	use
天城文	nepal
天城文	india
天堂	paradis
天堂	heaven
天坛	heaven
天坛	beij
天坛	templ
天坛座	ara
天坛座	constel
天壤之别	differ
天壤之别	cri
天壤之别	world
天壤之别	far
天壤之别	opposit
天壤之别	sky
天壤之别	lit
天壤之别	idiom
天壤之别	fig
天壤之别	night
天壤之别	earth
天壤之别	extrem
天壤之别	day
天外	wai
天外	jin
天外	guo
天外	da
